seed	vmh
rxn10279_c	IXDUDPG
rxn10280_c	PUDPMGT
rxn10281_c	MUDPMGT
rxn10282_c	SUDPMGT
rxn10283_c	IHDUDPMG
rxn10284_c	AIHDUDPMG
rxn10285_c	ITDUDPMG
rxn10286_c	IPDUDPMG
rxn10287_c	AIPDUDPMG
rxn10288_c	IXDUDPMG
rxn10289_c	TECA1S160
rxn10290_c	TECA1S140
rxn10291_c	TECA1S180
rxn10292_c	TECA1SI17
rxn10293_c	TECA1SAI17
rxn10294_c	TECA1SI14
rxn10295_c	TECA1SI15
rxn10296_c	TECA1SAI15
rxn10297_c	TECA1SI16
rxn10298_c	TECA2S160
rxn10299_c	TECA2S140
rxn10300_c	TECA2S180
rxn10301_c	TECA2SI17
rxn10302_c	TECA2SAI17
rxn10303_c	TECA2SI14
rxn10304_c	TECA2SI15
rxn10305_c	TECA2SAI15
rxn10306_c	TECA2SI16
rxn10307_c	TECA5S160
rxn10308_c	TECA5S140
rxn10309_c	TECA5S180
rxn10310_c	TECA5SI17
rxn10311_c	TECA5SAI17
rxn10312_c	TECA5SI14
rxn10313_c	TECA5SI15
rxn10314_c	TECA5SAI15
rxn10315_c	TECA5SI16
rxn10316_c	TECA3S160
rxn10317_c	TECA3S140
rxn10318_c	TECA3S180
rxn10319_c	TECA3SI17
rxn10320_c	TECA3SAI17
rxn10321_c	TECA3SI14
rxn10322_c	TECA3SI15
rxn10323_c	TECA3SAI15
rxn10324_c	TECA3SI16
rxn10334_c	CLPNS160
rxn10335_c	CLPNS140
rxn10336_c	CLPNS180
rxn10337_c	CLPNSI17
rxn10338_c	CLPNSAI17
rxn10339_c	CLPNSI14
rxn10340_c	CLPNSI15
rxn10341_c	CLPNSAI15
rxn10342_c	CLPNSI16
rxn10343_c	HG2abc
rxn10344_c	PBt
rxn10447_c	CA2abc
rxn10449_c	CBIabc
rxn10473_c	r2137
rxn10474_c	COBALTt5
rxn10476_c	COCHL
rxn10481_c	Cuabc
rxn10482_c	CYRDARrev
rxn10483_c	CYRDAS
rxn10484_c	DAPDH
rxn10537_c	GLYt4r
rxn10541_c	H2St
rxn10542_c	H2td
rxn10571_c	MG2abc
rxn10577_c	N2t
rxn10600_c	SHCHCC
rxn10604_c	SO3t
rxn10609_c	LTHRP
rxn10615_c	TSR
rxn10622_c	HMPK3
rxn10626_c	SHCHCS
rxn10653_c	PHDCATA
rxn10663_c	FAO11
rxn10709_c	FACOALPHDCA
rxn10718_c	FASPHDCA
rxn10752_c	AACPS11
rxn10770_c	CHOLD
rxn10785_c	DPPS
rxn10806_c	CYTBD2
rxn10819_c	PHDCAt
rxn10822_c	ARB_Dabc
rxn10823_c	NARK
rxn10824_c	ORNt
rxn10827_c	SKMt2
rxn10829_c	GTHRDt2
rxn10832_c	COAt
rxn10833_c	MALTHPabc
rxn10834_c	LYSt5r
rxn10841_c	ETHAtr
rxn10855_c	CIT_Mgt
rxn10857_c	CYTDt4
rxn10865_c	LACpts
rxn10867_c	NCAMUP
rxn10868_c	NH4t4
rxn10887_c	TAGO
rxn10892_c	THMDt4
rxn10895_c	URIt4
rxn10908_c	r0839
rxn10919_c	PHEMEt
rxn10928_c	r2525
rxn10937_c	KAS_HP
rxn10945_c	PROPAT4te
rxn10951_c	PDH2
rxn10954_c	C180SNrev
rxn10963_c	FE2tr
rxn10974_c	TYRt
rxn10977_c	NO3t3
rxn11004_c	AKO
rxn11007_c	TMDSf
rxn11014_c	DCYTt
rxn11018_c	PHEtec
rxn11040_c	GND2
rxn11174_c	ALATA_D3
rxn11206_c	TYRTA2
rxn11207_c	TYRTA3
rxn11258_c	4ABZS
rxn11262_c	SPMDabc
rxn11263_c	PTRCabc
rxn11267_c	R5PPPK
rxn11268_c	PPIt2e
rxn11334_c	NCAMt2r
rxn11337_c	PHEt2r
rxn11544_c	R05224
rxn11545_c	PRE3A
rxn11650_c	CYRDAR
rxn11676_c	ACTPO
rxn11684_c	FRDPFT
rxn11702_c	SEPHCHS
rxn11703_c	SHCHCS3
rxn11710_c	RE0577C
rxn11711_c	FACOAE181
rxn11733_c	DMPPL
rxn11744_c	CHOLOX
rxn11932_c	N2OO
rxn11934_c	AMPSO3OX
rxn11937_c	N2OFO
rxn11938_c	FMFUROr
rxn11940_c	DVPROTOCHLOROPH1
rxn11941_c	DVPROTOCHLOROPH2
rxn11942_c	DVPROTOCHLOROPH3
rxn11944_c	5MTHCYST
rxn11946_c	DMQMT2
rxn12008_c	HETT
rxn12146_c	5DGCLURI
rxn12147_c	DKDID2
rxn12188_c	FRUP
rxn12206_c	MALDC
rxn12215_c	5MTHGLUS
rxn12220_c	CPPPGOrev
rxn12224_c	2OMPHH
rxn12225_c	OPHHX
rxn12239_c	4HBADH
rxn12376_c	4HBAt
rxn12383_c	ANTHte
rxn12405_c	BHBtp
rxn12432_c	MALNt
rxn12500_c	TCBO
rxn12510_c	PNTK
rxn12512_c	PPNCL3
rxn12523_c	ALAGLUt2r
rxn12526_c	GAMt3r
rxn12535_c	ISETACt2r
rxn12537_c	F6Pt2r
rxn12542_c	GLYASNt2r
rxn12544_c	METALAt
rxn12549_c	4HBZt2
rxn12552_c	GLYMETt2r
rxn12555_c	GLYGLNt2r
rxn12558_c	ALALEUt2r
rxn12568_c	ALAGLNt2r
rxn12574_c	ARABDt2
rxn12576_c	GLYPROt2r
rxn12589_c	SALCt2
rxn12594_c	ALAHISt2r
rxn12597_c	AGMt2r
rxn12600_c	GLYGLUt2r
rxn12608_c	GLYASPt2r
rxn12616_c	ALATHRt2r
rxn12625_c	ALAGLYt2r
rxn12628_c	ALAASPt2r
rxn12630_c	ACGAMtr2
rxn12633_c	ALAASP1c
rxn12634_c	GLYGLU1c
rxn12635_c	GLYMET1c
rxn12636_c	METALA1c
rxn12637_c	GLYASP1c
rxn12638_c	GLYPROPRO1c
rxn12639_c	ALAGLN1c
rxn12640_c	ALAGLU1c
rxn12641_c	ALAGLY1c
rxn12642_c	ALAHIS1c
rxn12643_c	ALALEU1c
rxn12644_c	ALATHR1c
rxn12645_c	GLYASN1c
rxn12646_c	GLYGLN1c
rxn12647_c	DATPt
rxn12648_c	DGTPt
rxn12649_c	FOLRrev
rxn12663_c	GTPt
rxn12664_c	MK7te
rxn12666_c	PYDXtr
rxn12773_c	HADPCOADH
rxn12800_c	HCO3T
rxn12822_c	GLFRDO
rxn12844_c	AMPTASEGC
rxn12845_c	GLYLEUHYDROc
rxn12846_c	GLYPHEHYc
rxn12847_c	GLYTYR1c
rxn12848_c	GLYCYSabc
rxn12849_c	GLYLEUPEPT1tc
rxn12850_c	GLYPHEabc
rxn12851_c	GLYTYRabc
rxn12860_c	LANOSTt
rxn12933_c	ACPACT
rxn12991_c	ACCOAC2
rxn13012_c	IPK1
rxn13022_c	LEU2
rxn13097_c	PYDXNtr
rxn13139_c	NTP3PIP1
rxn13140_c	NTP3PIP2
rxn13143_c	THRD2
rxn13150_c	5MTHFCL
rxn13160_c	DDCAt
rxn13211_c	ACALDCD
rxn13291_c	G3PCtr
rxn13360_c	NADPt
rxn13362_c	NFORTYRt
rxn13363_c	NFTYROX
rxn13365_c	OAAt
rxn13392_c	PTRCt3i
rxn13395_c	SHCHD2y
rxn13397_c	r0944
rxn13399_c	SQLErev
rxn13410_c	TYRNFT
rxn13414_c	UTPH1
rxn13477_c	IPFPHS
rxn13647_c	NO2rPuq
rxn13648_c	NTRIR4
rxn13659_c	ACOAD8x
rxn13661_c	AMMQT7rev
rxn13681_c	COBALTt
rxn13727_c	NADH13
rxn13729_c	NADH19
rxn13746_c	SO3R3
rxn13747_c	THRt2r
rxn13761_c	ASPO8
rxn13765_c	ISPREt
rxn13778_c	AHCYSts
rxn13781_c	DPCOAt
rxn13782_c	pbiosynthesis
rxn13783_c	dreplication
rxn13784_c	rtranscription
rxn13822_c	DAD_5t
rxn13840_c	HHDHL7
rxn13842_c	HKatp
rxn13846_c	HTDHL
rxn13847_c	KBL1
rxn13850_c	MACPOR
rxn13918_c	ZNabc
rxn13919_c	ZN2t
rxn14012_c	IPTT
rxn14120_c	FOLR3
rxn14144_c	UDPGNP
rxn14173_c	NO2OX
rxn14184_c	NO2O
